predicted_price,month,delivery_hour,is_weekend,settlement_point_name,average_predicted_price,interpolation_factor
1.0539494,1,20,True,SOUTH,0.95571494,1.1027863
1.0539494,1,20,True,WEST,0.95498806,1.1036257
1.1197311,1,20,False,HOUSTON,0.95571494,1.1716162
1.1197311,1,20,False,NORTH,0.9556753,1.1716647
1.1197311,1,20,False,PAN,0.9542344,1.1734339
1.1197311,1,20,False,SOUTH,0.95571494,1.1716162
1.1197311,1,20,False,WEST,0.95498806,1.1725079
0.85135806,2,20,True,HOUSTON,0.9414346,0.9043199
0.85135806,2,20,True,NORTH,0.9414346,0.9043199
0.9872757,2,20,True,PAN,0.92091423,1.0720605
0.85135806,2,20,True,SOUTH,0.9414346,0.9043199
0.85135806,2,20,True,WEST,0.93489075,0.9106498
1.1197311,2,20,False,HOUSTON,0.9414346,1.189388
1.1197311,2,20,False,NORTH,0.9414346,1.189388
1.1197311,2,20,False,PAN,0.92091423,1.2158908
1.1197311,2,20,False,SOUTH,0.9414346,1.189388
1.1197311,2,20,False,WEST,0.93489075,1.1977133
1.80408,3,20,True,HOUSTON,0.969814,1.860233
1.80408,3,20,True,NORTH,0.9706504,1.8586301
2.775404,3,20,True,PAN,0.9982429,2.7802892
1.80408,3,20,True,SOUTH,0.9706504,1.8586301
1.8396882,3,20,True,WEST,0.9772634,1.8824896
1.7706938,3,20,False,HOUSTON,0.969814,1.8258076
1.7706938,3,20,False,NORTH,0.9706504,1.8242344
1.7958984,3,20,False,PAN,0.9982429,1.7990595
1.7706938,3,20,False,SOUTH,0.9706504,1.8242344
1.7958984,3,20,False,WEST,0.9772634,1.837681
1.2920247,4,20,True,HOUSTON,0.9742145,1.3262221
1.2920247,4,20,True,NORTH,0.97560173,1.3243363
1.4635502,4,20,True,PAN,0.96982884,1.5090809
1.2920247,4,20,True,SOUTH,0.97560173,1.3243363
1.3276329,4,20,True,WEST,0.99613786,1.3327802
1.7756493,4,20,False,HOUSTON,0.9742145,1.8226472
1.7756493,4,20,False,NORTH,0.97560173,1.8200555
1.800854,4,20,False,PAN,0.96982884,1.8568782
1.7756493,4,20,False,SOUTH,0.97560173,1.8200555
1.800854,4,20,False,WEST,0.99613786,1.807836
1.1021681,5,20,True,HOUSTON,0.91842383,1.2000648
1.1021681,5,20,True,NORTH,0.9259486,1.1903124
1.1329501,5,20,True,PAN,0.91974765,1.2318053
1.1021681,5,20,True,SOUTH,0.9259486,1.1903124
1.1021681,5,20,True,WEST,0.9280842,1.1875734
1.8482187,5,20,False,HOUSTON,0.91842383,2.012381
1.8482187,5,20,False,NORTH,0.9259486,1.9960272
1.8734233,5,20,False,PAN,0.91974765,2.0368884
1.8482187,5,20,False,SOUTH,0.9259486,1.9960272
1.8734233,5,20,False,WEST,0.9280842,2.0185921
1.1164736,6,20,True,HOUSTON,0.9331908,1.1964043
1.1164736,6,20,True,NORTH,0.9387619,1.1893044
1.1472555,6,20,True,PAN,0.9341752,1.2280946
1.1164736,6,20,True,SOUTH,0.9388954,1.1891352
1.1164736,6,20,True,WEST,0.93868357,1.1894035
2.3447335,6,20,False,HOUSTON,0.9331908,2.512598
2.3447335,6,20,False,NORTH,0.9387619,2.497687
2.3447335,6,20,False,PAN,0.9341752,2.5099504
2.3447335,6,20,False,SOUTH,0.9388954,2.4973319
2.3447335,6,20,False,WEST,0.93868357,2.4978955
1.310737,7,20,True,HOUSTON,0.9367292,1.3992699
1.310737,7,20,True,NORTH,0.9396787,1.3948778
1.3007649,7,20,True,PAN,0.9352057,1.3908864
1.310737,7,20,True,SOUTH,0.9414068,1.3923174
1.310737,7,20,True,WEST,0.93930453,1.3954335
2.3447335,7,20,False,HOUSTON,0.9367292,2.503107
2.3447335,7,20,False,NORTH,0.9396787,2.4952502
2.3447335,7,20,False,PAN,0.9352057,2.5071847
2.3447335,7,20,False,SOUTH,0.9414068,2.4906697
2.3447335,7,20,False,WEST,0.93930453,2.4962442
1.310737,8,20,True,HOUSTON,0.93553686,1.4010533
1.310737,8,20,True,NORTH,0.9384865,1.3966498
1.3007649,8,20,True,PAN,0.93401337,1.392662
1.310737,8,20,True,SOUTH,0.94008094,1.394281
1.310737,8,20,True,WEST,0.93797874,1.3974059
2.3447335,8,20,False,HOUSTON,0.93553686,2.5062973
2.3447335,8,20,False,NORTH,0.9384865,2.49842
2.3447335,8,20,False,PAN,0.93401337,2.5103853
2.3447335,8,20,False,SOUTH,0.94008094,2.4941826
2.3447335,8,20,False,WEST,0.93797874,2.4997725
1.310737,9,20,True,HOUSTON,0.92635155,1.4149456
1.310737,9,20,True,NORTH,0.9293012,1.4104544
1.3007649,9,20,True,PAN,0.92482805,1.4064938
1.310737,9,20,True,SOUTH,0.9308956,1.4080386
1.310737,9,20,True,WEST,0.92879343,1.4112256
2.3447335,9,20,False,HOUSTON,0.92635155,2.5311487
2.3447335,9,20,False,NORTH,0.9293012,2.5231147
2.3447335,9,20,False,PAN,0.92482805,2.5353184
2.3447335,9,20,False,SOUTH,0.9308956,2.518793
2.3447335,9,20,False,WEST,0.92879343,2.524494
1.310737,10,20,True,HOUSTON,0.97040004,1.3507183
1.310737,10,20,True,NORTH,0.97043544,1.3506689
1.3007649,10,20,True,PAN,0.9493038,1.3702304
1.310737,10,20,True,SOUTH,0.9733362,1.3466436
1.310737,10,20,True,WEST,0.9762663,1.3426019
1.5275759,10,20,False,HOUSTON,0.97040004,1.5741713
1.5275759,10,20,False,NORTH,0.97043544,1.5741138
1.5275759,10,20,False,PAN,0.9493038,1.6091539
1.5275759,10,20,False,SOUTH,0.9733362,1.5694226
1.5275759,10,20,False,WEST,0.9762663,1.5647122
1.338139,11,20,True,HOUSTON,0.99537927,1.3443509
1.338139,11,20,True,NORTH,0.99545974,1.3442422
1.328167,11,20,True,PAN,1.029411,1.2902204
1.338139,11,20,True,SOUTH,0.9958511,1.343714
1.338139,11,20,True,WEST,1.019498,1.312547
1.0260732,11,20,False,HOUSTON,0.99537927,1.0308365
1.0260732,11,20,False,NORTH,0.99545974,1.0307531
1.0260732,11,20,False,PAN,1.029411,0.9967576
1.0260732,11,20,False,SOUTH,0.9958511,1.0303481
1.0260732,11,20,False,WEST,1.019498,1.0064495
1.1160295,12,20,True,HOUSTON,0.95762986,1.165408
1.1160295,12,20,True,NORTH,0.9576416,1.1653937
1.1060574,12,20,True,PAN,0.96451265,1.1467526
1.1167036,12,20,True,SOUTH,0.95909023,1.1643363
1.1167036,12,20,True,WEST,0.9774122,1.1425104
1.1744573,12,20,False,HOUSTON,0.95762986,1.226421
1.1744573,12,20,False,NORTH,0.9576416,1.2264059
1.1744573,12,20,False,PAN,0.96451265,1.2176691
1.1744573,12,20,False,SOUTH,0.95909023,1.2245535
1.1744573,12,20,False,WEST,0.9774122,1.2015988
1.0000807,1,21,True,HOUSTON,0.95571494,1.0464215
1.0000807,1,21,True,NORTH,0.9556753,1.0464649
1.0000807,1,21,True,PAN,0.9542344,1.048045
1.0000807,1,21,True,SOUTH,0.95571494,1.0464215
1.0000807,1,21,True,WEST,0.95498806,1.047218
1.1068727,1,21,False,HOUSTON,0.95571494,1.158162
1.1068727,1,21,False,NORTH,0.9556753,1.15821
1.1068727,1,21,False,PAN,0.9542344,1.1599588
1.1068727,1,21,False,SOUTH,0.95571494,1.158162
1.1068727,1,21,False,WEST,0.95498806,1.1590434
0.79748917,2,21,True,HOUSTON,0.9414346,0.8470999
0.79748917,2,21,True,NORTH,0.9414346,0.8470999
0.79748917,2,21,True,PAN,0.92091423,0.8659755
0.79748917,2,21,True,SOUTH,0.9414346,0.8470999
0.79748917,2,21,True,WEST,0.93489075,0.85302925
1.1068727,2,21,False,HOUSTON,0.9414346,1.1757298
1.1068727,2,21,False,NORTH,0.9414346,1.1757298
1.1068727,2,21,False,PAN,0.92091423,1.2019281
1.1068727,2,21,False,SOUTH,0.9414346,1.1757298
1.1068727,2,21,False,WEST,0.93489075,1.1839594
1.7177852,3,21,True,HOUSTON,0.969814,1.7712523
1.7177852,3,21,True,NORTH,0.9706504,1.769726
2.5531917,3,21,True,PAN,0.9982429,2.5576859
1.7177852,3,21,True,SOUTH,0.9706504,1.769726
1.7533934,3,21,True,WEST,0.9772634,1.7941872
1.7706938,3,21,False,HOUSTON,0.969814,1.8258076
1.7706938,3,21,False,NORTH,0.9706504,1.8242344
1.7958984,3,21,False,PAN,0.9982429,1.7990595
1.7706938,3,21,False,SOUTH,0.9706504,1.8242344
1.7958984,3,21,False,WEST,0.9772634,1.837681
1.2733389,4,21,True,HOUSTON,0.9742145,1.3070416
1.2733389,4,21,True,NORTH,0.97560173,1.3051832
1.3089471,4,21,True,PAN,0.96982884,1.3496681
1.2733389,4,21,True,SOUTH,0.97560173,1.3051832
1.3089471,4,21,True,WEST,0.99613786,1.3140221
1.7756493,4,21,False,HOUSTON,0.9742145,1.8226472
1.7756493,4,21,False,NORTH,0.97560173,1.8200555
1.800854,4,21,False,PAN,0.96982884,1.8568782
1.7756493,4,21,False,SOUTH,0.97560173,1.8200555
1.800854,4,21,False,WEST,0.99613786,1.807836
1.128796,5,21,True,HOUSTON,0.91842383,1.2290578
1.128796,5,21,True,NORTH,0.9259486,1.2190698
1.128796,5,21,True,PAN,0.91974765,1.2272888
1.128796,5,21,True,SOUTH,0.9259486,1.2190698
1.128796,5,21,True,WEST,0.9280842,1.2162646
1.6327239,5,21,False,HOUSTON,0.91842383,1.7777456
1.6327239,5,21,False,NORTH,0.9259486,1.7632986
1.6579286,5,21,False,PAN,0.91974765,1.8025907
1.6327239,5,21,False,SOUTH,0.9259486,1.7632986
1.6579286,5,21,False,WEST,0.9280842,1.7863989
1.1431015,6,21,True,HOUSTON,0.9331908,1.2249386
1.1431015,6,21,True,NORTH,0.9387619,1.2176692
1.1431015,6,21,True,PAN,0.9341752,1.2236478
1.1431015,6,21,True,SOUTH,0.9388954,1.217496
1.1431015,6,21,True,WEST,0.93868357,1.2177708
1.7084883,6,21,False,HOUSTON,0.9331908,1.8308028
1.7084883,6,21,False,NORTH,0.9387619,1.819938
1.7084883,6,21,False,PAN,0.9341752,1.8288736
1.7084883,6,21,False,SOUTH,0.9388954,1.8196791
1.7084883,6,21,False,WEST,0.93868357,1.8200897
1.2670455,7,21,True,HOUSTON,0.9367292,1.3526273
1.2670455,7,21,True,NORTH,0.9396787,1.3483816
1.2670455,7,21,True,PAN,0.9352057,1.3548309
1.2670455,7,21,True,SOUTH,0.9414068,1.3459065
1.2670455,7,21,True,WEST,0.93930453,1.3489188
1.5196147,7,21,False,HOUSTON,0.9367292,1.6222562
1.5196147,7,21,False,NORTH,0.9396787,1.6171641
1.5196147,7,21,False,PAN,0.9352057,1.6248989
1.5196147,7,21,False,SOUTH,0.9414068,1.6141956
1.5196147,7,21,False,WEST,0.93930453,1.6178083
1.2670455,8,21,True,HOUSTON,0.93553686,1.3543513
1.2670455,8,21,True,NORTH,0.9384865,1.3500946
1.2670455,8,21,True,PAN,0.93401337,1.3565603
1.2670455,8,21,True,SOUTH,0.94008094,1.3478047
1.2670455,8,21,True,WEST,0.93797874,1.3508254
1.5196147,8,21,False,HOUSTON,0.93553686,1.6243237
1.5196147,8,21,False,NORTH,0.9384865,1.6192185
1.5196147,8,21,False,PAN,0.93401337,1.6269732
1.5196147,8,21,False,SOUTH,0.94008094,1.6164722
1.5196147,8,21,False,WEST,0.93797874,1.620095
1.1659331,9,21,True,HOUSTON,0.92635155,1.2586292
1.1659331,9,21,True,NORTH,0.9293012,1.2546343
1.1659331,9,21,True,PAN,0.92482805,1.2607026
1.1659331,9,21,True,SOUTH,0.9308956,1.2524854
1.1659331,9,21,True,WEST,0.92879343,1.2553202
1.2746093,9,21,False,HOUSTON,0.92635155,1.3759456
1.2746093,9,21,False,NORTH,0.9293012,1.3715782
1.2746093,9,21,False,PAN,0.92482805,1.3782122
1.2746093,9,21,False,SOUTH,0.9308956,1.3692291
1.2746093,9,21,False,WEST,0.92879343,1.3723282
1.1659331,10,21,True,HOUSTON,0.97040004,1.2014974
1.1659331,10,21,True,NORTH,0.97043544,1.2014536
1.1659331,10,21,True,PAN,0.9493038,1.228198
1.1659331,10,21,True,SOUTH,0.9733362,1.197873
1.1659331,10,21,True,WEST,0.9762663,1.1942778
1.1008743,10,21,False,HOUSTON,0.97040004,1.1344541
1.1008743,10,21,False,NORTH,0.97043544,1.1344128
1.1008743,10,21,False,PAN,0.9493038,1.1596649
1.1008743,10,21,False,SOUTH,0.9733362,1.1310319
1.1008743,10,21,False,WEST,0.9762663,1.1276373
1.2381864,11,21,True,HOUSTON,0.99537927,1.2439343
1.2381864,11,21,True,NORTH,0.99545974,1.2438337
1.2381864,11,21,True,PAN,1.029411,1.2028105
1.2381864,11,21,True,SOUTH,0.9958511,1.2433449
1.2381864,11,21,True,WEST,1.019498,1.2145059
1.0260732,11,21,False,HOUSTON,0.99537927,1.0308365
1.0260732,11,21,False,NORTH,0.99545974,1.0307531
1.0260732,11,21,False,PAN,1.029411,0.9967576
1.0260732,11,21,False,SOUTH,0.9958511,1.0303481
1.0260732,11,21,False,WEST,1.019498,1.0064495
1.0160768,12,21,True,HOUSTON,0.95762986,1.0610329
1.0160768,12,21,True,NORTH,0.9576416,1.0610199
1.0160768,12,21,True,PAN,0.96451265,1.0534613
1.0167509,12,21,True,SOUTH,0.95909023,1.0601202
1.0167509,12,21,True,WEST,0.9774122,1.0402478
1.1744573,12,21,False,HOUSTON,0.95762986,1.226421
1.1744573,12,21,False,NORTH,0.9576416,1.2264059
1.1744573,12,21,False,PAN,0.96451265,1.2176691
1.1744573,12,21,False,SOUTH,0.95909023,1.2245535
1.1744573,12,21,False,WEST,0.9774122,1.2015988
0.9028462,1,22,True,HOUSTON,0.95571494,0.94468147
0.9028462,1,22,True,NORTH,0.9556753,0.9447207
0.9056732,1,22,True,PAN,0.9542344,0.9491098
0.9028462,1,22,True,SOUTH,0.95571494,0.94468147
0.9028462,1,22,True,WEST,0.95498806,0.94540054
0.97423184,1,22,False,HOUSTON,0.95571494,1.019375
0.97423184,1,22,False,NORTH,0.9556753,1.0194172
0.9330476,1,22,False,PAN,0.9542344,0.97779703
0.97423184,1,22,False,SOUTH,0.95571494,1.019375
0.97423184,1,22,False,WEST,0.95498806,1.0201508
0.8640612,2,22,True,HOUSTON,0.9414346,0.91781324
0.8640612,2,22,True,NORTH,0.9414346,0.91781324
0.7106054,2,22,True,PAN,0.92091423,0.77163035
0.8640612,2,22,True,SOUTH,0.9414346,0.91781324
0.8640612,2,22,True,WEST,0.93489075,0.9242376
0.97423184,2,22,False,HOUSTON,0.9414346,1.0348375
0.97423184,2,22,False,NORTH,0.9414346,1.0348375
0.7767648,2,22,False,PAN,0.92091423,0.8434714
0.97423184,2,22,False,SOUTH,0.9414346,1.0348375
0.97423184,2,22,False,WEST,0.93489075,1.042081
1.0277337,3,22,True,HOUSTON,0.969814,1.0597224
1.0377699,3,22,True,NORTH,0.9706504,1.069149
0.7837319,3,22,True,PAN,0.9982429,0.78511137
1.0377699,3,22,True,SOUTH,0.9706504,1.069149
1.0690207,3,22,True,WEST,0.9772634,1.0938921
1.0509783,3,22,False,HOUSTON,0.969814,1.0836906
1.0610145,3,22,False,NORTH,0.9706504,1.0930965
0.7629655,3,22,False,PAN,0.9982429,0.76430845
1.0610145,3,22,False,SOUTH,0.9706504,1.0930965
1.0922654,3,22,False,WEST,0.9772634,1.1176776
1.1239322,4,22,True,HOUSTON,0.9742145,1.1536804
1.1339685,4,22,True,NORTH,0.97560173,1.1623273
1.3046778,4,22,True,PAN,0.96982884,1.3452661
1.1339685,4,22,True,SOUTH,0.97560173,1.1623273
1.4691312,4,22,True,WEST,0.99613786,1.4748272
1.1239322,4,22,False,HOUSTON,0.9742145,1.1536804
1.1339685,4,22,False,NORTH,0.97560173,1.1623273
1.3046778,4,22,False,PAN,0.96982884,1.3452661
1.1339685,4,22,False,SOUTH,0.97560173,1.1623273
1.4691312,4,22,False,WEST,0.99613786,1.4748272
0.8978807,5,22,True,HOUSTON,0.91842383,0.97763216
0.9079174,5,22,True,NORTH,0.9259486,0.98052675
0.8978807,5,22,True,PAN,0.91974765,0.976225
0.9079174,5,22,True,SOUTH,0.9259486,0.98052675
0.9751525,5,22,True,WEST,0.9280842,1.0507156
1.0343076,5,22,False,HOUSTON,0.91842383,1.1261768
1.0443438,5,22,False,NORTH,0.9259486,1.1278636
1.0343076,5,22,False,PAN,0.91974765,1.1245558
1.0443438,5,22,False,SOUTH,0.9259486,1.1278636
1.1115794,5,22,False,WEST,0.9280842,1.197714
0.81944823,6,22,True,HOUSTON,0.9331908,0.87811434
0.81944823,6,22,True,NORTH,0.9387619,0.87290317
0.8228832,6,22,True,PAN,0.9341752,0.88086605
0.822652,6,22,True,SOUTH,0.9388954,0.8761913
0.8295067,6,22,True,WEST,0.93868357,0.8836915
0.9213873,6,22,False,HOUSTON,0.9331908,0.9873515
0.9213873,6,22,False,NORTH,0.9387619,0.98149204
0.9248223,6,22,False,PAN,0.9341752,0.989988
0.92459106,6,22,False,SOUTH,0.9388954,0.9847647
0.9314458,6,22,False,WEST,0.93868357,0.9922894
0.7682298,7,22,True,HOUSTON,0.9367292,0.8201194
0.7682298,7,22,True,NORTH,0.9396787,0.8175451
0.76315653,7,22,True,PAN,0.9352057,0.8160307
0.7998282,7,22,True,SOUTH,0.9414068,0.8496095
0.7998282,7,22,True,WEST,0.93930453,0.85151106
0.7682298,7,22,False,HOUSTON,0.9367292,0.8201194
0.7682298,7,22,False,NORTH,0.9396787,0.8175451
0.76315653,7,22,False,PAN,0.9352057,0.8160307
0.7998282,7,22,False,SOUTH,0.9414068,0.8496095
0.7998282,7,22,False,WEST,0.93930453,0.85151106
0.75244737,8,22,True,HOUSTON,0.93553686,0.8042947
0.75244737,8,22,True,NORTH,0.9384865,0.8017668
0.7473741,8,22,True,PAN,0.93401337,0.80017495
0.780842,8,22,True,SOUTH,0.94008094,0.83061147
0.780842,8,22,True,WEST,0.93797874,0.83247304
0.75244737,8,22,False,HOUSTON,0.93553686,0.8042947
0.75244737,8,22,False,NORTH,0.9384865,0.8017668
0.7473741,8,22,False,PAN,0.93401337,0.80017495
0.780842,8,22,False,SOUTH,0.94008094,0.83061147
0.780842,8,22,False,WEST,0.93797874,0.83247304
0.75244737,9,22,True,HOUSTON,0.92635155,0.8122698
0.75244737,9,22,True,NORTH,0.9293012,0.8096916
0.7473741,9,22,True,PAN,0.92482805,0.8081222
0.780842,9,22,True,SOUTH,0.9308956,0.8388073
0.780842,9,22,True,WEST,0.92879343,0.84070575
0.75244737,9,22,False,HOUSTON,0.92635155,0.8122698
0.75244737,9,22,False,NORTH,0.9293012,0.8096916
0.7473741,9,22,False,PAN,0.92482805,0.8081222
0.780842,9,22,False,SOUTH,0.9308956,0.8388073
0.780842,9,22,False,WEST,0.92879343,0.84070575
0.9219843,10,22,True,HOUSTON,0.97040004,0.95010746
0.9219843,10,22,True,NORTH,0.97043544,0.9500728
0.7673891,10,22,True,PAN,0.9493038,0.8083704
0.93197185,10,22,True,SOUTH,0.9733362,0.9575025
0.93197185,10,22,True,WEST,0.9762663,0.9546287
0.9219843,10,22,False,HOUSTON,0.97040004,0.95010746
0.9219843,10,22,False,NORTH,0.97043544,0.9500728
0.7673891,10,22,False,PAN,0.9493038,0.8083704
0.93197185,10,22,False,SOUTH,0.9733362,0.9575025
0.93197185,10,22,False,WEST,0.9762663,0.9546287
0.9485587,11,22,True,HOUSTON,0.99537927,0.95296204
0.9485587,11,22,True,NORTH,0.99545974,0.95288503
0.84181213,11,22,True,PAN,1.029411,0.817761
0.9585462,11,22,True,SOUTH,0.9958511,0.96253973
0.9585462,11,22,True,WEST,1.019498,0.9402139
0.9485587,11,22,False,HOUSTON,0.99537927,0.95296204
0.9485587,11,22,False,NORTH,0.99545974,0.95288503
0.7985016,11,22,False,PAN,1.029411,0.7756879
0.9585462,11,22,False,SOUTH,0.9958511,0.96253973
0.9585462,11,22,False,WEST,1.019498,0.9402139
0.9485587,12,22,True,HOUSTON,0.95762986,0.99052745
0.9485587,12,22,True,NORTH,0.9576416,0.99051535
0.8841721,12,22,True,PAN,0.96451265,0.91670346
0.9585462,12,22,True,SOUTH,0.95909023,0.9994328
0.9585462,12,22,True,WEST,0.9774122,0.980698
0.9485587,12,22,False,HOUSTON,0.95762986,0.99052745
0.9485587,12,22,False,NORTH,0.9576416,0.99051535
0.84086156,12,22,False,PAN,0.96451265,0.8717994
0.9585462,12,22,False,SOUTH,0.95909023,0.9994328
0.9585462,12,22,False,WEST,0.9774122,0.980698
0.80019075,1,23,True,HOUSTON,0.95571494,0.83726925
0.80019075,1,23,True,NORTH,0.9556753,0.837304
0.6800997,1,23,True,PAN,0.9542344,0.71271765
0.80019075,1,23,True,SOUTH,0.95571494,0.83726925
0.80019075,1,23,True,WEST,0.95498806,0.83790654
0.9318453,1,23,False,HOUSTON,0.95571494,0.97502434
0.9318453,1,23,False,NORTH,0.9556753,0.97506475
0.91760135,1,23,False,PAN,0.9542344,0.96160996
0.9318453,1,23,False,SOUTH,0.95571494,0.97502434
0.9318453,1,23,False,WEST,0.95498806,0.9757664
0.7488764,2,23,True,HOUSTON,0.9414346,0.79546297
0.7488764,2,23,True,NORTH,0.9414346,0.79546297
0.5541154,2,23,True,PAN,0.92091423,0.60170144
0.7488764,2,23,True,SOUTH,0.9414346,0.79546297
0.7488764,2,23,True,WEST,0.93489075,0.80103093
0.9600285,2,23,False,HOUSTON,0.9414346,1.0197506
0.9600285,2,23,False,NORTH,0.9414346,1.0197506
0.91874945,2,23,False,PAN,0.92091423,0.9976493
0.9600285,2,23,False,SOUTH,0.9414346,1.0197506
0.9600285,2,23,False,WEST,0.93489075,1.0268885
0.81521696,3,23,True,HOUSTON,0.969814,0.840591
0.82525367,3,23,True,NORTH,0.9706504,0.8502069
0.5831943,3,23,True,PAN,0.9982429,0.5842208
0.82525367,3,23,True,SOUTH,0.9706504,0.8502069
0.8580953,3,23,True,WEST,0.9772634,0.8780594
0.9621361,3,23,False,HOUSTON,0.969814,0.99208313
0.9721728,3,23,False,NORTH,0.9706504,1.0015684
0.7361679,3,23,False,PAN,0.9982429,0.7374637
0.9721728,3,23,False,SOUTH,0.9706504,1.0015684
1.0050144,3,23,False,WEST,0.9772634,1.0283967
0.99190325,4,23,True,HOUSTON,0.9742145,1.0181569
1.0019398,4,23,True,NORTH,0.97560173,1.0269967
1.0388458,4,23,True,PAN,0.96982884,1.071164
1.0019398,4,23,True,SOUTH,0.97560173,1.0269967
1.0512273,4,23,True,WEST,0.99613786,1.0553031
0.9613946,4,23,False,HOUSTON,0.9742145,0.9868408
0.9714313,4,23,False,NORTH,0.97560173,0.9957253
0.7808752,4,23,False,PAN,0.96982884,0.80516803
0.9714313,4,23,False,SOUTH,0.97560173,0.9957253
1.0057461,4,23,False,WEST,0.99613786,1.0096455
0.78688145,5,23,True,HOUSTON,0.91842383,0.8567738
0.79971284,5,23,True,NORTH,0.9259486,0.8636687
0.772098,5,23,True,PAN,0.91974765,0.8394672
0.79971284,5,23,True,SOUTH,0.9259486,0.8636687
0.8110198,5,23,True,WEST,0.9280842,0.8738645
0.8442664,5,23,False,HOUSTON,0.91842383,0.9192558
0.8570978,5,23,False,NORTH,0.9259486,0.92564297
0.73596406,5,23,False,PAN,0.91974765,0.80018044
0.8570978,5,23,False,SOUTH,0.9259486,0.92564297
0.86840475,5,23,False,WEST,0.9280842,0.93569607
0.78882205,6,23,True,HOUSTON,0.9331908,0.84529555
0.79161674,6,23,True,NORTH,0.9387619,0.8432562
0.77817345,6,23,True,PAN,0.9341752,0.8330059
0.79161674,6,23,True,SOUTH,0.9388954,0.84313625
0.8143027,6,23,True,WEST,0.93868357,0.86749434
0.7969123,6,23,False,HOUSTON,0.9331908,0.853965
0.799707,6,23,False,NORTH,0.9387619,0.8518742
0.7862637,6,23,False,PAN,0.9341752,0.8416662
0.799707,6,23,False,SOUTH,0.9388954,0.851753
0.82239294,6,23,False,WEST,0.93868357,0.87611306
0.7024235,7,23,True,HOUSTON,0.9367292,0.7498683
0.7024235,7,23,True,NORTH,0.9396787,0.74751455
0.6922466,7,23,True,PAN,0.9352057,0.74020785
0.7100667,7,23,True,SOUTH,0.9414068,0.75426126
0.7100667,7,23,True,WEST,0.93930453,0.7559494
0.7024235,7,23,False,HOUSTON,0.9367292,0.7498683
0.7024235,7,23,False,NORTH,0.9396787,0.74751455
0.6922466,7,23,False,PAN,0.9352057,0.74020785
0.7100667,7,23,False,SOUTH,0.9414068,0.75426126
0.7100667,7,23,False,WEST,0.93930453,0.7559494
0.7024235,8,23,True,HOUSTON,0.93553686,0.750824
0.7024235,8,23,True,NORTH,0.9384865,0.74846417
0.6922466,8,23,True,PAN,0.93401337,0.7411528
0.7100667,8,23,True,SOUTH,0.94008094,0.755325
0.7100667,8,23,True,WEST,0.93797874,0.75701785
0.7024235,8,23,False,HOUSTON,0.93553686,0.750824
0.7024235,8,23,False,NORTH,0.9384865,0.74846417
0.6922466,8,23,False,PAN,0.93401337,0.7411528
0.7100667,8,23,False,SOUTH,0.94008094,0.755325
0.7100667,8,23,False,WEST,0.93797874,0.75701785
0.7115085,9,23,True,HOUSTON,0.92635155,0.7680761
0.7115085,9,23,True,NORTH,0.9293012,0.76563823
0.7013316,9,23,True,PAN,0.92482805,0.7583373
0.7191517,9,23,True,SOUTH,0.9308956,0.7725374
0.7191517,9,23,True,WEST,0.92879343,0.7742859
0.7115085,9,23,False,HOUSTON,0.92635155,0.7680761
0.7115085,9,23,False,NORTH,0.9293012,0.76563823
0.7013316,9,23,False,PAN,0.92482805,0.7583373
0.7191517,9,23,False,SOUTH,0.9308956,0.7725374
0.7191517,9,23,False,WEST,0.92879343,0.7742859
0.90861523,10,23,True,HOUSTON,0.97040004,0.93633056
0.90861523,10,23,True,NORTH,0.97043544,0.9362964
0.7468042,10,23,True,PAN,0.9493038,0.7866862
0.91860276,10,23,True,SOUTH,0.9733362,0.9437672
0.91860276,10,23,True,WEST,0.9762663,0.9409346
0.8934572,10,23,False,HOUSTON,0.97040004,0.92071015
0.8934572,10,23,False,NORTH,0.97043544,0.9206766
0.7468042,10,23,False,PAN,0.9493038,0.7866862
0.9034447,10,23,False,SOUTH,0.9733362,0.92819387
0.9034447,10,23,False,WEST,0.9762663,0.92540807
0.90861523,11,23,True,HOUSTON,0.99537927,0.9128332
0.90861523,11,23,True,NORTH,0.99545974,0.9127594
0.8349461,11,23,True,PAN,1.029411,0.8110911
0.91860276,11,23,True,SOUTH,0.9958511,0.92242986
0.91860276,11,23,True,WEST,1.019498,0.9010344
0.8934572,11,23,False,HOUSTON,0.99537927,0.89760476
0.8934572,11,23,False,NORTH,0.99545974,0.8975322
0.78082633,11,23,False,PAN,1.029411,0.7585176
0.9034447,11,23,False,SOUTH,0.9958511,0.9072086
0.9034447,11,23,False,WEST,1.019498,0.8861663
0.89870495,12,23,True,HOUSTON,0.95762986,0.938468
0.89870495,12,23,True,NORTH,0.9576416,0.9384565
0.8360611,12,23,True,PAN,0.96451265,0.86682236
0.9086925,12,23,True,SOUTH,0.95909023,0.94745255
0.9086925,12,23,True,WEST,0.9774122,0.92969215
0.8835469,12,23,False,HOUSTON,0.95762986,0.92263925
0.8835469,12,23,False,NORTH,0.9576416,0.9226279
0.7975878,12,23,False,PAN,0.96451265,0.8269335
0.8935344,12,23,False,SOUTH,0.95909023,0.9316479
0.8935344,12,23,False,WEST,0.9774122,0.9141838
0.7685818,1,24,True,HOUSTON,0.95571494,0.80419564
0.7685818,1,24,True,NORTH,0.9556753,0.804229
0.643756,1,24,True,PAN,0.9542344,0.6746308
0.7685818,1,24,True,SOUTH,0.95571494,0.80419564
0.7685818,1,24,True,WEST,0.95498806,0.8048078
